44.28125	-115.03125	0.6992	1.3381	0.5547
44.28125	-115.09375	0.4731	0.9689	0.6360
44.28125	-115.15625	0.2629	0.7597	0.7485
44.28125	-115.21875	0.3191	0.8020	0.7236
44.28125	-115.28125	0.3567	0.8430	0.7179
44.28125	-115.34375	0.3687	0.8656	0.7091
44.28125	-115.40625	0.3231	0.8429	0.7428
44.28125	-115.46875	0.3811	0.8363	0.7041
44.28125	-115.53125	0.3792	0.8802	0.7188
44.28125	-115.59375	0.6086	1.0765	0.5879
44.28125	-115.65625	0.6728	1.1360	0.5249
44.28125	-115.71875	0.4818	0.9659	0.6661
44.28125	-115.78125	0.4496	0.9440	0.6951
44.28125	-115.84375	0.7453	1.2595	0.5217
44.28125	-115.90625	0.8272	1.4394	0.4253
44.28125	-115.96875	0.7930	1.3701	0.5187
44.34375	-114.03125	0.8642	2.5486	0.3474
44.34375	-114.09375	0.9386	3.3557	0.2935
44.34375	-114.15625	0.8264	2.1626	0.4263
44.34375	-114.21875	0.8614	2.5898	0.3664
44.34375	-114.28125	0.9115	3.5384	0.2694
44.34375	-114.34375	0.7016	1.4241	0.5836
44.34375	-114.40625	0.6908	1.3708	0.5894
44.34375	-114.46875	0.7878	1.7461	0.4675
44.34375	-114.53125	0.7248	1.5049	0.5575
44.34375	-114.59375	0.6628	1.3513	0.5841
44.34375	-114.65625	0.5906	1.2331	0.6386
44.34375	-114.71875	0.7367	1.4215	0.5510
44.34375	-114.78125	0.5632	1.1687	0.6336
44.34375	-114.84375	0.4914	1.0640	0.6506
44.34375	-114.90625	0.5019	1.0477	0.6281
44.34375	-114.96875	0.3886	0.9305	0.6842
44.34375	-115.03125	0.4420	0.9422	0.6546
44.34375	-115.09375	0.5058	0.9633	0.6218
44.34375	-115.15625	0.3788	0.8517	0.6854
44.34375	-115.21875	0.3006	0.7909	0.7291
44.34375	-115.28125	0.2841	0.7883	0.7494
44.34375	-115.34375	0.2966	0.8069	0.7541
44.34375	-115.40625	0.3908	0.8506	0.6938
44.34375	-115.46875	0.4098	0.8594	0.6795
44.34375	-115.53125	0.3419	0.8263	0.7209
44.34375	-115.59375	0.5583	1.0147	0.6099
44.34375	-115.65625	0.6287	1.0776	0.5329
44.34375	-115.71875	0.4990	0.9748	0.6501
44.34375	-115.78125	0.7216	1.1609	0.4795
44.34375	-115.84375	0.8303	1.3761	0.3828
44.34375	-115.90625	0.7733	1.2946	0.4450
44.34375	-115.96875	0.7730	1.3133	0.5033
44.40625	-114.03125	0.8453	2.1051	0.3818
44.40625	-114.09375	0.9640	3.9392	0.2558
44.40625	-114.15625	0.9759	4.1616	0.2199
44.40625	-114.21875	0.9258	3.5702	0.2923
44.40625	-114.28125	0.8522	2.7581	0.3483
44.40625	-114.34375	0.6811	1.3295	0.5660
44.40625	-114.40625	0.6271	1.2941	0.6164
44.40625	-114.46875	0.7297	1.5286	0.5486
44.40625	-114.53125	0.6996	1.4554	0.5797
44.40625	-114.59375	0.6234	1.3630	0.6219
44.40625	-114.65625	0.6313	1.2576	0.5953
44.40625	-114.71875	0.6348	1.1907	0.6034
44.40625	-114.78125	0.6201	1.2226	0.6149
44.40625	-114.84375	0.4880	1.0339	0.6370
44.40625	-114.90625	0.3336	0.8475	0.7053
44.40625	-114.96875	0.3828	0.9081	0.6910
44.40625	-115.03125	0.4684	0.9733	0.6633
44.40625	-115.09375	0.4414	0.9221	0.6603
44.40625	-115.15625	0.4232	0.8824	0.6573
44.40625	-115.21875	0.3207	0.7159	0.7543
44.40625	-115.28125	0.3542	0.8006	0.7095
44.40625	-115.34375	0.4608	0.8851	0.6524
44.40625	-115.40625	0.4380	0.8761	0.6689
44.40625	-115.46875	0.4161	0.8716	0.6767
44.40625	-115.53125	0.4265	0.8857	0.6764
44.40625	-115.59375	0.5427	0.9777	0.6088
44.40625	-115.65625	0.4087	0.8976	0.6985
44.40625	-115.71875	0.4290	0.9056	0.6816
44.40625	-115.78125	0.6905	1.1441	0.5118
44.40625	-115.84375	0.7146	1.1927	0.4448
44.40625	-115.90625	0.5775	1.0556	0.6143
44.40625	-115.96875	0.8062	1.3636	0.4259
44.46875	-114.03125	0.8278	1.8268	0.4324
44.46875	-114.09375	0.9177	3.2185	0.2868
44.46875	-114.15625	0.9793	4.9273	0.1781
44.46875	-114.21875	0.9817	5.0490	0.1843
44.46875	-114.28125	0.8705	2.9812	0.3533
44.46875	-114.34375	0.7609	1.6544	0.4919
44.46875	-114.40625	0.6456	1.3216	0.5920
44.46875	-114.46875	0.6924	1.4795	0.6004
44.46875	-114.53125	0.6798	1.4476	0.6171
44.46875	-114.59375	0.6666	1.3534	0.6070
44.46875	-114.65625	0.5763	1.1966	0.6483
44.46875	-114.71875	0.4562	1.0402	0.6715
44.46875	-114.78125	0.3856	0.8206	0.7096
44.46875	-114.84375	0.3572	0.9067	0.6986
44.46875	-114.90625	0.3589	0.9023	0.7017
44.46875	-114.96875	0.3704	0.9071	0.7021
44.46875	-115.03125	0.4085	0.9356	0.6895
44.46875	-115.09375	0.3942	0.9038	0.6930
44.46875	-115.15625	0.2831	0.8000	0.7440
44.46875	-115.21875	0.3417	0.8034	0.7005
